Market,Status,Order ID,URL,Order Created,Delivery Date ,Dispensary Name,Dispensary Location,Stock Location,License Number,Product Name,Product Category,Batch #/SKU,Strain,THC,THC-A,Measure,Pull Number,Quantity,Unit Price Net,Stock Quantity,,Net Sales,Month,Quarter,Year
Cann,shipped,184454,https://app.leaf.trade/dashboard/vendor/204/orders/184454/,12/7/21,12/16/21,VeriLife IL,Schaumburg - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,9743 0023 7745 3202,Skywalker #3,5.62,0,percent,9743 0023 7745 3202,6,$14.00 ,20,,$84.00 ,12,4,2021
Cann,shipped,184542,https://app.leaf.trade/dashboard/vendor/204/orders/184542/,12/7/21,12/16/21,Dispensary 33,D33 1152 - W. Randolph - REC,CANN Vault,AUDO.000073,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,7944 5006 3700 1077,,2.037,0,percent,7944 5006 3700 1077,24,$12.00 ,0,,$288.00 ,12,4,2021
Cann,shipped,184542,https://app.leaf.trade/dashboard/vendor/204/orders/184542/,12/7/21,12/16/21,Dispensary 33,D33 1152 - W. Randolph - REC,CANN Vault,AUDO.000073,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,0778 4965 6797 1652,,2.245,0,percent,0778 4965 6797 1652,24,$12.00 ,11,,$288.00 ,12,4,2021
Cann,shipped,184542,https://app.leaf.trade/dashboard/vendor/204/orders/184542/,12/7/21,12/16/21,Dispensary 33,D33 1152 - W. Randolph - REC,CANN Vault,AUDO.000073,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,9216 7127 8812 1943,Skywalker #3,5.708,0,percent,9216 7127 8812 1943,48,$14.00 ,0,,$672.00 ,12,4,2021
Cann,shipped,184545,https://app.leaf.trade/dashboard/vendor/204/orders/184545/,12/7/21,12/16/21,Dispensary 33,D33 5001 - N. Clark - MED,CANN Vault,280.000012-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,0778 4965 6797 1652,,2.245,0,percent,0778 4965 6797 1652,24,$12.00 ,11,,$288.00 ,12,4,2021
Cann,shipped,184545,https://app.leaf.trade/dashboard/vendor/204/orders/184545/,12/7/21,12/16/21,Dispensary 33,D33 5001 - N. Clark - MED,CANN Vault,280.000012-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,9019 7837 7253 4077,,2.271,0,percent,9019 7837 7253 4077,24,$12.00 ,0,,$288.00 ,12,4,2021
Cann,shipped,184545,https://app.leaf.trade/dashboard/vendor/204/orders/184545/,12/7/21,12/16/21,Dispensary 33,D33 5001 - N. Clark - MED,CANN Vault,280.000012-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,8476 6564 7131 5357,,5.701,0,percent,8476 6564 7131 5357,36,$14.00 ,0,,$504.00 ,12,4,2021
Cann,shipped,184545,https://app.leaf.trade/dashboard/vendor/204/orders/184545/,12/7/21,12/16/21,Dispensary 33,D33 5001 - N. Clark - MED,CANN Vault,280.000012-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,9216 7127 8812 1943,Skywalker #3,5.708,0,percent,9216 7127 8812 1943,36,$14.00 ,0,,$504.00 ,12,4,2021
Cann,shipped,184640,https://app.leaf.trade/dashboard/vendor/204/orders/184640/,12/7/21,12/16/21,Enlightened - Cannabis for People,Schaumburg - REC,CANN Vault,284.000123-AUDO,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,9917 5323 3497 6891,Skywalker #3,2.189,0,percent,9917 5323 3497 6891,24,$12.00 ,0,,$288.00 ,12,4,2021
Cann,shipped,184640,https://app.leaf.trade/dashboard/vendor/204/orders/184640/,12/7/21,12/16/21,Enlightened - Cannabis for People,Schaumburg - REC,CANN Vault,284.000123-AUDO,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,9216 7127 8812 1943,Skywalker #3,5.708,0,percent,9216 7127 8812 1943,24,$14.00 ,0,,$336.00 ,12,4,2021
Cann,shipped,185143,https://app.leaf.trade/dashboard/vendor/204/orders/185143/,12/8/21,12/16/21,NuEra,Urbana - MED,CANN Vault,280-000046-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,7944 5006 3700 1077,,2.037,0,percent,7944 5006 3700 1077,12,$12.00 ,0,,$144.00 ,12,4,2021
Cann,shipped,185143,https://app.leaf.trade/dashboard/vendor/204/orders/185143/,12/8/21,12/16/21,NuEra,Urbana - MED,CANN Vault,280-000046-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,0778 4965 6797 1652,,2.245,0,percent,0778 4965 6797 1652,12,$12.00 ,11,,$144.00 ,12,4,2021
Cann,shipped,185143,https://app.leaf.trade/dashboard/vendor/204/orders/185143/,12/8/21,12/16/21,NuEra,Urbana - MED,CANN Vault,280-000046-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,9019 7837 7253 4077,,2.271,0,percent,9019 7837 7253 4077,12,$12.00 ,0,,$144.00 ,12,4,2021
Cann,shipped,185143,https://app.leaf.trade/dashboard/vendor/204/orders/185143/,12/8/21,12/16/21,NuEra,Urbana - MED,CANN Vault,280-000046-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,8476 6564 7131 5357,,5.701,0,percent,8476 6564 7131 5357,18,$14.00 ,0,,$252.00 ,12,4,2021
Cann,shipped,185143,https://app.leaf.trade/dashboard/vendor/204/orders/185143/,12/8/21,12/16/21,NuEra,Urbana - MED,CANN Vault,280-000046-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg -  Grapefruit Rosemary (hi boy) (20mg, case of 6)",Beverages,1952 6313 7847 0601,,5.54,0,percent,1952 6313 7847 0601,18,$14.00 ,12,,$252.00 ,12,4,2021
Cann,shipped,185143,https://app.leaf.trade/dashboard/vendor/204/orders/185143/,12/8/21,12/16/21,NuEra,Urbana - MED,CANN Vault,280-000046-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,7077 5516 4350 9006,Skywalker #3,5.726,0,percent,7077 5516 4350 9006,6,$14.00 ,1,,$84.00 ,12,4,2021
Cann,shipped,185143,https://app.leaf.trade/dashboard/vendor/204/orders/185143/,12/8/21,12/16/21,NuEra,Urbana - MED,CANN Vault,280-000046-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,9743 0023 7745 3202,Skywalker #3,5.62,0,percent,9743 0023 7745 3202,12,$14.00 ,20,,$168.00 ,12,4,2021
Cann,shipped,185175,https://app.leaf.trade/dashboard/vendor/204/orders/185175/,12/8/21,12/16/21,Mission Illinois,South Chicago - MED,CANN Vault,280-000053-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,9216 7127 8812 1943,Skywalker #3,5.708,0,percent,9216 7127 8812 1943,30,$14.00 ,0,,$420.00 ,12,4,2021
Cann,shipped,185176,https://app.leaf.trade/dashboard/vendor/204/orders/185176/,12/8/21,12/16/21,Mission Illinois,Calumet City - REC,CANN Vault,AUDO.000075,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,0778 4965 6797 1652,,2.245,0,percent,0778 4965 6797 1652,20,$12.00 ,11,,$240.00 ,12,4,2021
Cann,shipped,185176,https://app.leaf.trade/dashboard/vendor/204/orders/185176/,12/8/21,12/16/21,Mission Illinois,Calumet City - REC,CANN Vault,AUDO.000075,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,9216 7127 8812 1943,Skywalker #3,5.708,0,percent,9216 7127 8812 1943,30,$14.00 ,0,,$420.00 ,12,4,2021
Cann,shipped,185176,https://app.leaf.trade/dashboard/vendor/204/orders/185176/,12/8/21,12/16/21,Mission Illinois,Calumet City - REC,CANN Vault,AUDO.000075,"Cann 12oz Social Tonic (4 Pack) 20mg -  Grapefruit Rosemary (hi boy) (20mg, case of 6)",Beverages,1952 6313 7847 0601,,5.54,0,percent,1952 6313 7847 0601,18,$14.00 ,12,,$252.00 ,12,4,2021
Cann,shipped,185176,https://app.leaf.trade/dashboard/vendor/204/orders/185176/,12/8/21,12/16/21,Mission Illinois,Calumet City - REC,CANN Vault,AUDO.000075,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,7077 5516 4350 9006,Skywalker #3,5.726,0,percent,7077 5516 4350 9006,18,$14.00 ,1,,$252.00 ,12,4,2021
Cann,shipped,185249,https://app.leaf.trade/dashboard/vendor/204/orders/185249/,12/8/21,12/16/21,Curaleaf IL,Lincoln Park - REC,CANN Vault,AUDO.284.000089,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,7944 5006 3700 1077,,2.037,0,percent,7944 5006 3700 1077,28,$12.00 ,0,,$336.00 ,12,4,2021
Cann,shipped,185249,https://app.leaf.trade/dashboard/vendor/204/orders/185249/,12/8/21,12/16/21,Curaleaf IL,Lincoln Park - REC,CANN Vault,AUDO.284.000089,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,9019 7837 7253 4077,,2.271,0,percent,9019 7837 7253 4077,40,$12.00 ,0,,$480.00 ,12,4,2021
Cann,shipped,185249,https://app.leaf.trade/dashboard/vendor/204/orders/185249/,12/8/21,12/16/21,Curaleaf IL,Lincoln Park - REC,CANN Vault,AUDO.284.000089,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,8476 6564 7131 5357,,5.701,0,percent,8476 6564 7131 5357,6,$14.00 ,0,,$84.00 ,12,4,2021
Cann,shipped,185249,https://app.leaf.trade/dashboard/vendor/204/orders/185249/,12/8/21,12/16/21,Curaleaf IL,Lincoln Park - REC,CANN Vault,AUDO.284.000089,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,9216 7127 8812 1943,Skywalker #3,5.708,0,percent,9216 7127 8812 1943,6,$14.00 ,0,,$84.00 ,12,4,2021
Cann,shipped,182903,https://app.leaf.trade/dashboard/vendor/204/orders/182903/,12/1/21,12/17/21,Sunnyside* Illinois,Rockford - MED,CANN Vault,280.000013-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,8777 3947 0877 2664,,5.346,0,percent,8777 3947 0877 2664,12,$14.00 ,1,,$168.00 ,12,4,2021
Cann,shipped,182903,https://app.leaf.trade/dashboard/vendor/204/orders/182903/,12/1/21,12/17/21,Sunnyside* Illinois,Rockford - MED,CANN Vault,280.000013-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,9743 0023 7745 3202,Skywalker #3,5.62,0,percent,9743 0023 7745 3202,12,$14.00 ,20,,$168.00 ,12,4,2021
Cann,shipped,182905,https://app.leaf.trade/dashboard/vendor/204/orders/182905/,12/1/21,12/17/21,Sunnyside* Illinois,South Beloit - REC,CANN Vault,AUDO.000059,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,8777 3947 0877 2664,,5.346,0,percent,8777 3947 0877 2664,18,$14.00 ,1,,$252.00 ,12,4,2021
Cann,shipped,182905,https://app.leaf.trade/dashboard/vendor/204/orders/182905/,12/1/21,12/17/21,Sunnyside* Illinois,South Beloit - REC,CANN Vault,AUDO.000059,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,8105 4987 5219 6365,Skywalker #3,5.6161,0,percent,8105 4987 5219 6365,18,$14.00 ,0,,$252.00 ,12,4,2021
Cann,shipped,182905,https://app.leaf.trade/dashboard/vendor/204/orders/182905/,12/1/21,12/17/21,Sunnyside* Illinois,South Beloit - REC,CANN Vault,AUDO.000059,"Cann 12oz Social Tonic (4 Pack) 20mg -  Grapefruit Rosemary (hi boy) (20mg, case of 6)",Beverages,1952 6313 7847 0601,,5.54,0,percent,1952 6313 7847 0601,18,$14.00 ,12,,$252.00 ,12,4,2021
Cann,shipped,182905,https://app.leaf.trade/dashboard/vendor/204/orders/182905/,12/1/21,12/17/21,Sunnyside* Illinois,South Beloit - REC,CANN Vault,AUDO.000059,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,9743 0023 7745 3202,Skywalker #3,5.62,0,percent,9743 0023 7745 3202,18,$14.00 ,20,,$252.00 ,12,4,2021
Cann,shipped,184210,https://app.leaf.trade/dashboard/vendor/204/orders/184210/,12/6/21,12/17/21,EarthMed,Rosemont - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,9019 7837 7253 4077,,2.271,0,percent,9019 7837 7253 4077,16,$12.00 ,0,,$192.00 ,12,4,2021
Cann,shipped,184210,https://app.leaf.trade/dashboard/vendor/204/orders/184210/,12/6/21,12/17/21,EarthMed,Rosemont - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,8476 6564 7131 5357,,5.701,0,percent,8476 6564 7131 5357,30,$14.00 ,0,,$420.00 ,12,4,2021
Cann,shipped,184210,https://app.leaf.trade/dashboard/vendor/204/orders/184210/,12/6/21,12/17/21,EarthMed,Rosemont - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg -  Grapefruit Rosemary (hi boy) (20mg, case of 6)",Beverages,1952 6313 7847 0601,,5.54,0,percent,1952 6313 7847 0601,30,$14.00 ,12,,$420.00 ,12,4,2021
Cann,shipped,184210,https://app.leaf.trade/dashboard/vendor/204/orders/184210/,12/6/21,12/17/21,EarthMed,Rosemont - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,9743 0023 7745 3202,Skywalker #3,5.62,0,percent,9743 0023 7745 3202,30,$14.00 ,20,,$420.00 ,12,4,2021
Cann,shipped,184449,https://app.leaf.trade/dashboard/vendor/204/orders/184449/,12/7/21,12/17/21,VeriLife IL,Arlington Heights - MED,CANN Vault,280.000007-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,7944 5006 3700 1077,,2.037,0,percent,7944 5006 3700 1077,16,$12.00 ,0,,$192.00 ,12,4,2021
Cann,shipped,184449,https://app.leaf.trade/dashboard/vendor/204/orders/184449/,12/7/21,12/17/21,VeriLife IL,Arlington Heights - MED,CANN Vault,280.000007-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,0778 4965 6797 1652,,2.245,0,percent,0778 4965 6797 1652,16,$12.00 ,11,,$192.00 ,12,4,2021
Cann,shipped,184449,https://app.leaf.trade/dashboard/vendor/204/orders/184449/,12/7/21,12/17/21,VeriLife IL,Arlington Heights - MED,CANN Vault,280.000007-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,9019 7837 7253 4077,,2.271,0,percent,9019 7837 7253 4077,16,$12.00 ,0,,$192.00 ,12,4,2021
Cann,shipped,184449,https://app.leaf.trade/dashboard/vendor/204/orders/184449/,12/7/21,12/17/21,VeriLife IL,Arlington Heights - MED,CANN Vault,280.000007-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,9216 7127 8812 1943,Skywalker #3,5.708,0,percent,9216 7127 8812 1943,12,$14.00 ,0,,$168.00 ,12,4,2021
Cann,shipped,184451,https://app.leaf.trade/dashboard/vendor/204/orders/184451/,12/7/21,12/17/21,VeriLife IL,Ottawa - MED,CANN Vault,280.000008-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,7944 5006 3700 1077,,2.037,0,percent,7944 5006 3700 1077,16,$12.00 ,0,,$192.00 ,12,4,2021
Cann,shipped,184451,https://app.leaf.trade/dashboard/vendor/204/orders/184451/,12/7/21,12/17/21,VeriLife IL,Ottawa - MED,CANN Vault,280.000008-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,0778 4965 6797 1652,,2.245,0,percent,0778 4965 6797 1652,12,$12.00 ,11,,$144.00 ,12,4,2021
Cann,shipped,184451,https://app.leaf.trade/dashboard/vendor/204/orders/184451/,12/7/21,12/17/21,VeriLife IL,Ottawa - MED,CANN Vault,280.000008-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,9019 7837 7253 4077,,2.271,0,percent,9019 7837 7253 4077,12,$12.00 ,0,,$144.00 ,12,4,2021
Cann,shipped,184451,https://app.leaf.trade/dashboard/vendor/204/orders/184451/,12/7/21,12/17/21,VeriLife IL,Ottawa - MED,CANN Vault,280.000008-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,9216 7127 8812 1943,Skywalker #3,5.708,0,percent,9216 7127 8812 1943,12,$14.00 ,0,,$168.00 ,12,4,2021
Cann,shipped,184452,https://app.leaf.trade/dashboard/vendor/204/orders/184452/,12/7/21,12/17/21,VeriLife IL,Rosemont - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,7944 5006 3700 1077,,2.037,0,percent,7944 5006 3700 1077,8,$12.00 ,0,,$96.00 ,12,4,2021
Cann,shipped,184452,https://app.leaf.trade/dashboard/vendor/204/orders/184452/,12/7/21,12/17/21,VeriLife IL,Rosemont - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,0778 4965 6797 1652,,2.245,0,percent,0778 4965 6797 1652,8,$12.00 ,11,,$96.00 ,12,4,2021
Cann,shipped,184452,https://app.leaf.trade/dashboard/vendor/204/orders/184452/,12/7/21,12/17/21,VeriLife IL,Rosemont - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,9019 7837 7253 4077,,2.271,0,percent,9019 7837 7253 4077,8,$12.00 ,0,,$96.00 ,12,4,2021
Cann,shipped,184452,https://app.leaf.trade/dashboard/vendor/204/orders/184452/,12/7/21,12/17/21,VeriLife IL,Rosemont - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,8476 6564 7131 5357,,5.701,0,percent,8476 6564 7131 5357,12,$14.00 ,0,,$168.00 ,12,4,2021
Cann,shipped,184452,https://app.leaf.trade/dashboard/vendor/204/orders/184452/,12/7/21,12/17/21,VeriLife IL,Rosemont - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,9216 7127 8812 1943,Skywalker #3,5.708,0,percent,9216 7127 8812 1943,12,$14.00 ,0,,$168.00 ,12,4,2021
Cann,shipped,184452,https://app.leaf.trade/dashboard/vendor/204/orders/184452/,12/7/21,12/17/21,VeriLife IL,Rosemont - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg -  Grapefruit Rosemary (hi boy) (20mg, case of 6)",Beverages,1952 6313 7847 0601,,5.54,0,percent,1952 6313 7847 0601,12,$14.00 ,12,,$168.00 ,12,4,2021
Cann,shipped,184452,https://app.leaf.trade/dashboard/vendor/204/orders/184452/,12/7/21,12/17/21,VeriLife IL,Rosemont - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,9743 0023 7745 3202,Skywalker #3,5.62,0,percent,9743 0023 7745 3202,12,$14.00 ,20,,$168.00 ,12,4,2021
Cann,shipped,184455,https://app.leaf.trade/dashboard/vendor/204/orders/184455/,12/7/21,12/17/21,VeriLife IL,60 W Superior - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,7944 5006 3700 1077,,2.037,0,percent,7944 5006 3700 1077,20,$12.00 ,0,,$240.00 ,12,4,2021
Cann,shipped,184455,https://app.leaf.trade/dashboard/vendor/204/orders/184455/,12/7/21,12/17/21,VeriLife IL,60 W Superior - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,0778 4965 6797 1652,,2.245,0,percent,0778 4965 6797 1652,16,$12.00 ,11,,$192.00 ,12,4,2021
Cann,shipped,184455,https://app.leaf.trade/dashboard/vendor/204/orders/184455/,12/7/21,12/17/21,VeriLife IL,60 W Superior - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,9019 7837 7253 4077,,2.271,0,percent,9019 7837 7253 4077,12,$12.00 ,0,,$144.00 ,12,4,2021
Cann,shipped,184455,https://app.leaf.trade/dashboard/vendor/204/orders/184455/,12/7/21,12/17/21,VeriLife IL,60 W Superior - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg - Cranberry Sage (hi boy) (20mg, case of 6)",Beverages,9216 7127 8812 1943,Skywalker #3,5.708,0,percent,9216 7127 8812 1943,12,$14.00 ,0,,$168.00 ,12,4,2021
Cann,shipped,184455,https://app.leaf.trade/dashboard/vendor/204/orders/184455/,12/7/21,12/17/21,VeriLife IL,60 W Superior - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg -  Grapefruit Rosemary (hi boy) (20mg, case of 6)",Beverages,1952 6313 7847 0601,,5.54,0,percent,1952 6313 7847 0601,12,$14.00 ,12,,$168.00 ,12,4,2021
Cann,shipped,184455,https://app.leaf.trade/dashboard/vendor/204/orders/184455/,12/7/21,12/17/21,VeriLife IL,60 W Superior - REC,CANN Vault,,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,9743 0023 7745 3202,Skywalker #3,5.62,0,percent,9743 0023 7745 3202,12,$14.00 ,20,,$168.00 ,12,4,2021
Cann,shipped,184457,https://app.leaf.trade/dashboard/vendor/204/orders/184457/,12/7/21,12/17/21,VeriLife IL,Romeoville - MED,CANN Vault,280-000030-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,7944 5006 3700 1077,,2.037,0,percent,7944 5006 3700 1077,16,$12.00 ,0,,$192.00 ,12,4,2021
Cann,shipped,184457,https://app.leaf.trade/dashboard/vendor/204/orders/184457/,12/7/21,12/17/21,VeriLife IL,Romeoville - MED,CANN Vault,280-000030-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,0778 4965 6797 1652,,2.245,0,percent,0778 4965 6797 1652,16,$12.00 ,11,,$192.00 ,12,4,2021
Cann,shipped,184457,https://app.leaf.trade/dashboard/vendor/204/orders/184457/,12/7/21,12/17/21,VeriLife IL,Romeoville - MED,CANN Vault,280-000030-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,8476 6564 7131 5357,,5.701,0,percent,8476 6564 7131 5357,12,$14.00 ,0,,$168.00 ,12,4,2021
Cann,shipped,185139,https://app.leaf.trade/dashboard/vendor/204/orders/185139/,12/8/21,12/17/21,NuEra,East Peoria - MED,CANN Vault,280-000048-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,7944 5006 3700 1077,,2.037,0,percent,7944 5006 3700 1077,12,$12.00 ,0,,$144.00 ,12,4,2021
Cann,shipped,185139,https://app.leaf.trade/dashboard/vendor/204/orders/185139/,12/8/21,12/17/21,NuEra,East Peoria - MED,CANN Vault,280-000048-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,0778 4965 6797 1652,,2.245,0,percent,0778 4965 6797 1652,12,$12.00 ,11,,$144.00 ,12,4,2021
Cann,shipped,185139,https://app.leaf.trade/dashboard/vendor/204/orders/185139/,12/8/21,12/17/21,NuEra,East Peoria - MED,CANN Vault,280-000048-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,9019 7837 7253 4077,,2.271,0,percent,9019 7837 7253 4077,12,$12.00 ,0,,$144.00 ,12,4,2021
Cann,shipped,185139,https://app.leaf.trade/dashboard/vendor/204/orders/185139/,12/8/21,12/17/21,NuEra,East Peoria - MED,CANN Vault,280-000048-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg -  Blood Orange Cardamom (hi boy) (20mg, case of 6)",Beverages,8476 6564 7131 5357,,5.701,0,percent,8476 6564 7131 5357,18,$14.00 ,0,,$252.00 ,12,4,2021
Cann,shipped,185139,https://app.leaf.trade/dashboard/vendor/204/orders/185139/,12/8/21,12/17/21,NuEra,East Peoria - MED,CANN Vault,280-000048-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg -  Grapefruit Rosemary (hi boy) (20mg, case of 6)",Beverages,1952 6313 7847 0601,,5.54,0,percent,1952 6313 7847 0601,18,$14.00 ,12,,$252.00 ,12,4,2021
Cann,shipped,185139,https://app.leaf.trade/dashboard/vendor/204/orders/185139/,12/8/21,12/17/21,NuEra,East Peoria - MED,CANN Vault,280-000048-DISP,"Cann 12oz Social Tonic (4 Pack) 20mg - Lemon Lavender (hi boy) (20mg, case of 6)",Beverages,9743 0023 7745 3202,Skywalker #3,5.62,0,percent,9743 0023 7745 3202,18,$14.00 ,20,,$252.00 ,12,4,2021
