Name,Owner,Existing/New,"Order
Date",PO Number,Status,"Delivery
Date",total,parsed_formula,adj_total,hardcoded_unit_price_calc,variable,value,unit_price,dollar_val
Apothecarium,Tyler,Existing,0.0,0.0,Delivered,1/15/21,1561.3,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1560.0,12.0,LL - promo - 6pk,40.0,0.01,0.4
Apothecarium,0.0,Existing,0.0,0.0,Delivered,1/20/21,1681.4,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1680.0,12.0,LL - promo - 6pk,40.0,0.01,0.4
Jenny's Dispensary North Las Vegas,0.0,Existing,2/26/21,0.0, Delivered ,3/2/21,3.9,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",0.0,,LL - promo - 6pk,100.0,0.01,1.0
   ,0.0,Existing,2/26/21,0.0, Delivered ,3/4/21,3.8,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",0.0,,LL - promo - 6pk,100.0,0.01,1.0
Mynt Downtown,0.0,Existing,3/3/21,0.0, Delivered ,3/10/21,1.48,"{'N': '6.3', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",0.0,,LL - promo - 6pk,20.0,0.01,0.2
Pisos,0.0, New ,3/9/21,18540.0, Delivered ,3/12/21,326.11,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",325.0,9.027777777777779,LL - promo - 6pk,12.0,0.01,0.12
Apothecarium,Team,New,0.0,0.0,Delivered,7/20/20,2019.24,"{'N': '12', 'R': '0.01', 'V': '0.01'}",2016.0,12.0,BOC - promo - 6pk,56.0,0.01,0.56
Essence Durango,Team,New,0.0,0.0,Delivered,7/21/20,1298.04,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1296.0,12.0,BOC - promo - 6pk,36.0,0.01,0.36
Essence Henderson,Team,New,0.0,0.0,Delivered,7/21/20,2019.48,"{'N': '12', 'R': '0.01', 'V': '0.01'}",2016.0,12.0,BOC - promo - 6pk,56.0,0.01,0.56
Essence Rainbow,Team,New,0.0,0.0,Delivered,7/21/20,1298.28,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1296.0,12.0,BOC - promo - 6pk,36.0,0.01,0.36
Essence Strip,Team,New,0.0,0.0,Delivered,7/21/20,1298.28,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1296.0,12.0,BOC - promo - 6pk,36.0,0.01,0.36
Essence Tropicana,Team,New,0.0,0.0,Delivered,7/21/20,1443.0,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1440.0,12.0,BOC - promo - 6pk,40.0,0.01,0.4
MedMen Paradise,Team,New,0.0,0.0,Delivered,7/22/20,4036.44,"{'N': '12', 'R': '0.01', 'V': '0.01'}",4032.0,12.0,BOC - promo - 6pk,112.0,0.01,1.12
MedMen Spring Valley,Team,New,0.0,0.0,Delivered,7/22/20,4035.96,"{'N': '12', 'R': '0.01', 'V': '0.01'}",4032.0,12.0,BOC - promo - 6pk,112.0,0.01,1.12
MedMen DTLV,Team,New,0.0,0.0,Delivered,7/24/20,4035.84,"{'N': '12', 'R': '0.01', 'V': '0.01'}",4032.0,12.0,BOC - promo - 6pk,112.0,0.01,1.12
Apothecarium,Team,Existing,0.0,0.0,Delivered,8/4/20,720.6,"{'N': '12', 'R': '0.01', 'V': '0.01'}",720.0,12.0,BOC - promo - 6pk,60.0,0.01,0.6
Rise Carson City,Team,New,0.0,0.0,Delivered,8/5/20,1442.16,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1440.0,12.0,BOC - promo - 6pk,40.0,0.01,0.4
Rise Spanish Springs,Team,New,0.0,0.0,Delivered,8/5/20,1297.56,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1296.0,12.0,BOC - promo - 6pk,36.0,0.01,0.36
Apothecarium,Team,Existing,0.0,0.0,Delivered,8/26/20,540.45,"{'N': '12', 'R': '0.01', 'V': '0.01'}",540.0,12.0,BOC - promo - 6pk,30.0,0.01,0.3
Apothecarium,Tyler,Existing,0.0,0.0,Delivered,9/3/20,720.6,"{'N': '12', 'R': '0.01', 'V': '0.01'}",720.0,12.0,BOC - promo - 6pk,20.0,0.01,0.2
The Apothecary Shoppe,Christy,New,0.0,0.0,Delivered,9/14/20,1009.8,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1008.0,12.0,BOC - promo - 6pk,28.0,0.01,0.28
Shango,Tyler,New,0.0,0.0,Delivered,9/16/20,361.35,"{'N': '12', 'R': '0.01', 'V': '0.01'}",360.0,12.0,BOC - promo - 6pk,10.0,0.01,0.1
Apothecarium,Tyler,Existing,0.0,0.0,Delivered,9/18/20,720.84,"{'N': '12', 'R': '0.01', 'V': '0.01'}",720.0,12.0,BOC - promo - 6pk,40.0,0.01,0.4
Green Cross,Kimberly,New,0.0,0.0,Delivered,9/21/20,216.24,"{'N': '12', 'R': '0.01', 'V': '0.01'}",216.0,12.0,BOC - promo - 6pk,6.0,0.01,0.06
Silver State Relief Sparks,Kimberly,New,0.0,0.0,Delivered,9/24/20,3603.36,"{'N': '12', 'R': '0.01', 'V': '0.01'}",3600.0,12.0,BOC - promo - 6pk,100.0,0.01,1.0
Silver State Relief Fernley,Kimberly,New,0.0,0.0,Delivered,9/24/20,1801.86,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1800.0,12.0,BOC - promo - 6pk,50.0,0.01,0.5
The Apothecary Shoppe,Christy,Existing,0.0,0.0,Delivered,9/25/20,1008.96,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1008.0,12.0,BOC - promo - 6pk,56.0,0.01,0.56
Inyo,Kimberly,New,0.0,0.0,Delivered,9/28/20,3459.84,"{'N': '12', 'R': '0.01', 'V': '0.01'}",3456.0,12.0,BOC - promo - 6pk,96.0,0.01,0.96
Vegas Treehouse,Tyler,New,0.0,0.0,Delivered,9/28/20,361.2,"{'N': '12', 'R': '0.01', 'V': '0.01'}",360.0,12.0,BOC - promo - 6pk,10.0,0.01,0.1
Thrive North Las Vegas,Kimberly,New,0.0,0.0,Delivered,9/29/20,720.96,"{'N': '12', 'R': '0.01', 'V': '0.01'}",720.0,12.0,BOC - promo - 6pk,20.0,0.01,0.2
Thrive Southern Highlands,Kimberly,New,0.0,0.0,Delivered,9/29/20,720.96,"{'N': '12', 'R': '0.01', 'V': '0.01'}",720.0,12.0,BOC - promo - 6pk,20.0,0.01,0.2
NuWu,Tyler,New,0.0,0.0,Delivered,9/30/20,2018.76,"{'N': '12', 'R': '0.01', 'V': '0.01'}",2016.0,12.0,BOC - promo - 6pk,56.0,0.01,0.56
ShowGrow,Tyler,New,0.0,0.0,Delivered,9/30/20,1803.18,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1800.0,12.0,BOC - promo - 6pk,50.0,0.01,0.5
Thrive Reno,Kimberly,New,0.0,0.0,Delivered,9/30/20,720.96,"{'N': '12', 'R': '0.01', 'V': '0.01'}",720.0,12.0,BOC - promo - 6pk,20.0,0.01,0.2
Wallflower,Tyler,New,0.0,0.0,Delivered,10/1/20,601.34,"{'N': '12', 'R': '0.01', 'V': '0.01'}",600.0,12.0,BOC - promo - 6pk,18.0,0.01,0.18
Apothecarium,Tyler,Existing,0.0,0.0,Delivered,10/2/20,720.72,"{'N': '12', 'R': '0.01', 'V': '0.01'}",720.0,12.0,BOC - promo - 6pk,40.0,0.01,0.4
Silver Sage Wellness,Kimberly,New,0.0,0.0,Delivered,10/5/20,865.68,"{'N': '12', 'R': '0.01', 'V': '0.01'}",864.0,12.0,BOC - promo - 6pk,24.0,0.01,0.24
Green Cross,Kimberly,Existing,0.0,0.0,Delivered,10/9/20,216.66,"{'N': '12', 'R': '0.01', 'V': '0.01'}",216.0,12.0,BOC - promo - 6pk,6.0,0.01,0.06
Vegas Treehouse,Tyler,Existing,0.0,0.0,Delivered,10/9/20,360.3,"{'N': '12', 'R': '0.01', 'V': '0.01'}",360.0,12.0,BOC - promo - 6pk,10.0,0.01,0.1
Exhale,Kimberly,New,0.0,0.0,Delivered,10/12/20,756.75,"{'N': '12', 'R': '0.01', 'V': '0.01'}",756.0,12.0,BOC - promo - 6pk,21.0,0.01,0.21
Shango,Tyler,Existing,0.0,0.0,Delivered,10/12/20,360.3,"{'N': '12', 'R': '0.01', 'V': '0.01'}",360.0,12.0,BOC - promo - 6pk,10.0,0.01,0.1
Jenny's Dispensary North Las Vegas,Christy,New,0.0,0.0,Delivered,10/22/20,1441.44,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1440.0,12.0,BOC - promo - 6pk,40.0,0.01,0.4
The Apothecary Shoppe,Christy,Existing,0.0,0.0,Delivered,10/26/20,2016.24,"{'N': '12', 'R': '0.01', 'V': '0.01'}",2016.0,12.0,BOC - promo - 6pk,4.0,0.01,0.04
Apothecarium,Tyler,Existing,0.0,0.0,Delivered,10/28/20,1008.42,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1008.0,12.0,BOC - promo - 6pk,14.0,0.01,0.14
NuWu,Tyler,Existing,0.0,0.0,Delivered,10/28/20,2641.5,"{'N': '9.6', 'R': '0.01', 'V': '0.01'}",2640.0,9.6,BOC - promo - 6pk,63.0,0.01,0.63
ShowGrow,Tyler,Existing,0.0,0.0,Delivered,10/29/20,1801.5,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1800.0,12.0,BOC - promo - 6pk,50.0,0.01,0.5
Shango,Tyler,Existing,0.0,0.0,Delivered,11/5/20,360.3,"{'N': '12', 'R': '0.01', 'V': '0.01'}",360.0,12.0,BOC - promo - 6pk,10.0,0.01,0.1
Oasis,Tyler,New,0.0,0.0,Delivered,11/9/20,577.68,"{'N': '12', 'R': '0.01', 'V': '0.01'}",576.0,12.0,BOC - promo - 6pk,16.0,0.01,0.16
Wallflower,Tyler,Existing,0.0,0.0,Delivered,11/20/20,1501.47,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1500.0,12.0,BOC - promo - 6pk,25.0,0.01,0.25
Shango,Tyler,Existing,0.0,0.0,Delivered,11/24/20,360.3,"{'N': '12', 'R': '0.01', 'V': '0.01'}",360.0,12.0,BOC - promo - 6pk,10.0,0.01,0.1
Green Cannabis,Tyler,New,0.0,0.0,Delivered,11/30/20,433.2,"{'N': '12', 'R': '0.01', 'V': '0.01'}",432.0,12.0,BOC - promo - 6pk,12.0,0.01,0.12
The Sanctuary Downtown Las Vegas,Tyler,New,0.0,0.0,Delivered,11/30/20,1027.5,"{'N': '11.4', 'R': '0.01', 'V': '0.01'}",1026.0,11.4,BOC - promo - 6pk,30.0,0.01,0.3
The Sanctuary North Las Vegas,Tyler,New,0.0,0.0,Delivered,11/30/20,1027.5,"{'N': '11.4', 'R': '0.01', 'V': '0.01'}",1026.0,11.4,BOC - promo - 6pk,30.0,0.01,0.3
Thrive Southern Highlands,Christy,Existing,0.0,0.0,Delivered,11/30/20,1557.72,"{'N': '9.6', 'R': '0.01', 'V': '0.01'}",1555.2,9.6,BOC - promo - 6pk,54.0,0.01,0.54
Thrive Reno,Christy,Existing,0.0,0.0,Delivered,12/1/20,1153.8,"{'N': '9.6', 'R': '0.01', 'V': '0.01'}",1152.0,9.6,BOC - promo - 6pk,40.0,0.01,0.4
MedMen Paradise,Christy,Existing,0.0,0.0,Delivered,12/2/20,1.0,"{'N': '9.6', 'R': '0.01', 'V': '0.01'}",0.0,,BOC - promo - 6pk,50.0,0.01,0.5
Exhale,Tyler,Existing,0.0,0.0,Delivered,12/22/20,432.54,Hardcoded,432.0,12.0,BOC - promo - 6pk,12.0,0.01,0.12
Vegas Treehouse,Tyler,Existing,0.0,0.0,Delivered,12/22/20,901.25,Hardcoded,900.0,12.0,BOC - promo - 6pk,30.0,0.01,0.3
Jenny's Dispensary North Las Vegas,Christy,Existing,0.0,0.0,Delivered,12/23/20,864.3,Hardcoded,864.0,9.6,BOC - promo - 6pk,10.0,0.01,0.1
NuWu (Elko),Tyler,Existing,0.0,0.0,Delivered,1/5/21,720.6,"{'N': '12', 'R': '0.01', 'V': '0.01'}",720.0,12.0,BOC - promo - 6pk,10.0,0.01,0.1
Apothecarium,Tyler,Existing,0.0,0.0,Delivered,1/15/21,1561.3,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1560.0,12.0,BOC - promo - 6pk,50.0,0.01,0.5
Apothecarium,0.0,Existing,0.0,0.0,Delivered,1/20/21,1681.4,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1680.0,12.0,BOC - promo - 6pk,60.0,0.01,0.6
Jenny's Dispensary North Las Vegas,0.0,Existing,2/26/21,0.0, Delivered ,3/2/21,3.9,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",0.0,,BOC - promo - 6pk,100.0,0.01,1.0
   ,0.0,Existing,2/26/21,0.0, Delivered ,3/4/21,3.8,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",0.0,,BOC - promo - 6pk,100.0,0.01,1.0
Mynt Downtown,0.0,Existing,3/3/21,0.0, Delivered ,3/10/21,1.48,"{'N': '6.3', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",0.0,,BOC - promo - 6pk,20.0,0.01,0.2
Pisos,0.0, New ,3/9/21,18540.0, Delivered ,3/12/21,326.11,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",325.0,9.027777777777779,BOC - promo - 6pk,12.0,0.01,0.12
Apothecarium,Team,New,0.0,0.0,Delivered,7/20/20,2019.24,"{'N': '12', 'R': '0.01', 'V': '0.01'}",2016.0,12.0,GR - promo - 6pk,56.0,0.01,0.56
Essence Durango,Team,New,0.0,0.0,Delivered,7/21/20,1298.04,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1296.0,12.0,GR - promo - 6pk,36.0,0.01,0.36
Essence Henderson,Team,New,0.0,0.0,Delivered,7/21/20,2019.48,"{'N': '12', 'R': '0.01', 'V': '0.01'}",2016.0,12.0,GR - promo - 6pk,56.0,0.01,0.56
Essence Rainbow,Team,New,0.0,0.0,Delivered,7/21/20,1298.28,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1296.0,12.0,GR - promo - 6pk,36.0,0.01,0.36
Essence Strip,Team,New,0.0,0.0,Delivered,7/21/20,1298.28,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1296.0,12.0,GR - promo - 6pk,36.0,0.01,0.36
Essence Tropicana,Team,New,0.0,0.0,Delivered,7/21/20,1443.0,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1440.0,12.0,GR - promo - 6pk,40.0,0.01,0.4
MedMen Paradise,Team,New,0.0,0.0,Delivered,7/22/20,4036.44,"{'N': '12', 'R': '0.01', 'V': '0.01'}",4032.0,12.0,GR - promo - 6pk,112.0,0.01,1.12
MedMen Spring Valley,Team,New,0.0,0.0,Delivered,7/22/20,4035.96,"{'N': '12', 'R': '0.01', 'V': '0.01'}",4032.0,12.0,GR - promo - 6pk,112.0,0.01,1.12
MedMen DTLV,Team,New,0.0,0.0,Delivered,7/24/20,4035.84,"{'N': '12', 'R': '0.01', 'V': '0.01'}",4032.0,12.0,GR - promo - 6pk,112.0,0.01,1.12
Rise Carson City,Team,New,0.0,0.0,Delivered,8/5/20,1442.16,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1440.0,12.0,GR - promo - 6pk,40.0,0.01,0.4
Rise Spanish Springs,Team,New,0.0,0.0,Delivered,8/5/20,1297.56,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1296.0,12.0,GR - promo - 6pk,36.0,0.01,0.36
Apothecarium,Team,Existing,0.0,0.0,Delivered,8/14/20,1201.5,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1200.0,12.0,GR - promo - 6pk,40.0,0.01,0.4
Apothecarium,Team,Existing,0.0,0.0,Delivered,8/26/20,540.45,"{'N': '12', 'R': '0.01', 'V': '0.01'}",540.0,12.0,GR - promo - 6pk,15.0,0.01,0.15
Apothecarium,Tyler,Existing,0.0,0.0,Delivered,9/3/20,720.6,"{'N': '12', 'R': '0.01', 'V': '0.01'}",720.0,12.0,GR - promo - 6pk,20.0,0.01,0.2
The Apothecary Shoppe,Christy,New,0.0,0.0,Delivered,9/14/20,1009.8,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1008.0,12.0,GR - promo - 6pk,28.0,0.01,0.28
Shango,Tyler,New,0.0,0.0,Delivered,9/16/20,361.35,"{'N': '12', 'R': '0.01', 'V': '0.01'}",360.0,12.0,GR - promo - 6pk,10.0,0.01,0.1
Green Cross,Kimberly,New,0.0,0.0,Delivered,9/21/20,216.24,"{'N': '12', 'R': '0.01', 'V': '0.01'}",216.0,12.0,GR - promo - 6pk,6.0,0.01,0.06
Silver State Relief Sparks,Kimberly,New,0.0,0.0,Delivered,9/24/20,3603.36,"{'N': '12', 'R': '0.01', 'V': '0.01'}",3600.0,12.0,GR - promo - 6pk,100.0,0.01,1.0
Silver State Relief Fernley,Kimberly,New,0.0,0.0,Delivered,9/24/20,1801.86,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1800.0,12.0,GR - promo - 6pk,50.0,0.01,0.5
Inyo,Kimberly,New,0.0,0.0,Delivered,9/28/20,3459.84,"{'N': '12', 'R': '0.01', 'V': '0.01'}",3456.0,12.0,GR - promo - 6pk,96.0,0.01,0.96
Vegas Treehouse,Tyler,New,0.0,0.0,Delivered,9/28/20,361.2,"{'N': '12', 'R': '0.01', 'V': '0.01'}",360.0,12.0,GR - promo - 6pk,10.0,0.01,0.1
Thrive North Las Vegas,Kimberly,New,0.0,0.0,Delivered,9/29/20,720.96,"{'N': '12', 'R': '0.01', 'V': '0.01'}",720.0,12.0,GR - promo - 6pk,20.0,0.01,0.2
Thrive Southern Highlands,Kimberly,New,0.0,0.0,Delivered,9/29/20,720.96,"{'N': '12', 'R': '0.01', 'V': '0.01'}",720.0,12.0,GR - promo - 6pk,20.0,0.01,0.2
NuWu,Tyler,New,0.0,0.0,Delivered,9/30/20,2018.76,"{'N': '12', 'R': '0.01', 'V': '0.01'}",2016.0,12.0,GR - promo - 6pk,56.0,0.01,0.56
ShowGrow,Tyler,New,0.0,0.0,Delivered,9/30/20,1803.18,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1800.0,12.0,GR - promo - 6pk,50.0,0.01,0.5
Thrive Reno,Kimberly,New,0.0,0.0,Delivered,9/30/20,720.96,"{'N': '12', 'R': '0.01', 'V': '0.01'}",720.0,12.0,GR - promo - 6pk,20.0,0.01,0.2
Wallflower,Tyler,New,0.0,0.0,Delivered,10/1/20,601.34,"{'N': '12', 'R': '0.01', 'V': '0.01'}",600.0,12.0,GR - promo - 6pk,16.0,0.01,0.16
Silver Sage Wellness,Kimberly,New,0.0,0.0,Delivered,10/5/20,865.68,"{'N': '12', 'R': '0.01', 'V': '0.01'}",864.0,12.0,GR - promo - 6pk,24.0,0.01,0.24
Green Cross,Kimberly,Existing,0.0,0.0,Delivered,10/9/20,216.66,"{'N': '12', 'R': '0.01', 'V': '0.01'}",216.0,12.0,GR - promo - 6pk,6.0,0.01,0.06
Vegas Treehouse,Tyler,Existing,0.0,0.0,Delivered,10/9/20,360.3,"{'N': '12', 'R': '0.01', 'V': '0.01'}",360.0,12.0,GR - promo - 6pk,10.0,0.01,0.1
Exhale,Kimberly,New,0.0,0.0,Delivered,10/12/20,756.75,"{'N': '12', 'R': '0.01', 'V': '0.01'}",756.0,12.0,GR - promo - 6pk,21.0,0.01,0.21
Shango,Tyler,Existing,0.0,0.0,Delivered,10/12/20,360.3,"{'N': '12', 'R': '0.01', 'V': '0.01'}",360.0,12.0,GR - promo - 6pk,10.0,0.01,0.1
Jenny's Dispensary North Las Vegas,Christy,New,0.0,0.0,Delivered,10/22/20,1441.44,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1440.0,12.0,GR - promo - 6pk,40.0,0.01,0.4
The Apothecary Shoppe,Christy,Existing,0.0,0.0,Delivered,10/26/20,2016.24,"{'N': '12', 'R': '0.01', 'V': '0.01'}",2016.0,12.0,GR - promo - 6pk,4.0,0.01,0.04
Apothecarium,Tyler,Existing,0.0,0.0,Delivered,10/28/20,1008.42,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1008.0,12.0,GR - promo - 6pk,14.0,0.01,0.14
NuWu,Tyler,Existing,0.0,0.0,Delivered,10/28/20,2641.5,"{'N': '9.6', 'R': '0.01', 'V': '0.01'}",2640.0,9.6,GR - promo - 6pk,25.0,0.01,0.25
ShowGrow,Tyler,Existing,0.0,0.0,Delivered,10/29/20,1801.5,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1800.0,12.0,GR - promo - 6pk,50.0,0.01,0.5
Shango,Tyler,Existing,0.0,0.0,Delivered,11/5/20,360.3,"{'N': '12', 'R': '0.01', 'V': '0.01'}",360.0,12.0,GR - promo - 6pk,10.0,0.01,0.1
Oasis,Tyler,New,0.0,0.0,Delivered,11/9/20,577.68,"{'N': '12', 'R': '0.01', 'V': '0.01'}",576.0,12.0,GR - promo - 6pk,16.0,0.01,0.16
Wallflower,Tyler,Existing,0.0,0.0,Delivered,11/20/20,1501.47,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1500.0,12.0,GR - promo - 6pk,13.0,0.01,0.13
Shango,Tyler,Existing,0.0,0.0,Delivered,11/24/20,360.3,"{'N': '12', 'R': '0.01', 'V': '0.01'}",360.0,12.0,GR - promo - 6pk,10.0,0.01,0.1
Green Cannabis,Tyler,New,0.0,0.0,Delivered,11/30/20,433.2,"{'N': '12', 'R': '0.01', 'V': '0.01'}",432.0,12.0,GR - promo - 6pk,12.0,0.01,0.12
The Sanctuary Downtown Las Vegas,Tyler,New,0.0,0.0,Delivered,11/30/20,1027.5,"{'N': '11.4', 'R': '0.01', 'V': '0.01'}",1026.0,11.4,GR - promo - 6pk,30.0,0.01,0.3
The Sanctuary North Las Vegas,Tyler,New,0.0,0.0,Delivered,11/30/20,1027.5,"{'N': '11.4', 'R': '0.01', 'V': '0.01'}",1026.0,11.4,GR - promo - 6pk,30.0,0.01,0.3
Thrive Southern Highlands,Christy,Existing,0.0,0.0,Delivered,11/30/20,1557.72,"{'N': '9.6', 'R': '0.01', 'V': '0.01'}",1555.2,9.6,GR - promo - 6pk,54.0,0.01,0.54
Thrive Reno,Christy,Existing,0.0,0.0,Delivered,12/1/20,1153.8,"{'N': '9.6', 'R': '0.01', 'V': '0.01'}",1152.0,9.6,GR - promo - 6pk,40.0,0.01,0.4
Exhale,Tyler,Existing,0.0,0.0,Delivered,12/22/20,432.54,Hardcoded,432.0,12.0,GR - promo - 6pk,12.0,0.01,0.12
Vegas Treehouse,Tyler,Existing,0.0,0.0,Delivered,12/22/20,901.25,Hardcoded,900.0,12.0,GR - promo - 6pk,30.0,0.01,0.3
Jenny's Dispensary North Las Vegas,Christy,Existing,0.0,0.0,Delivered,12/23/20,864.3,Hardcoded,864.0,9.6,GR - promo - 6pk,10.0,0.01,0.1
NuWu (Elko),Tyler,Existing,0.0,0.0,Delivered,1/5/21,720.6,"{'N': '12', 'R': '0.01', 'V': '0.01'}",720.0,12.0,GR - promo - 6pk,10.0,0.01,0.1
Apothecarium,Tyler,Existing,0.0,0.0,Delivered,1/15/21,1561.3,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1560.0,12.0,GR - promo - 6pk,40.0,0.01,0.4
Apothecarium,0.0,Existing,0.0,0.0,Delivered,1/20/21,1681.4,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1680.0,12.0,GR - promo - 6pk,40.0,0.01,0.4
Jenny's Dispensary North Las Vegas,0.0,Existing,2/26/21,0.0, Delivered ,3/2/21,3.9,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",0.0,,GR - promo - 6pk,100.0,0.01,1.0
   ,0.0,Existing,2/26/21,0.0, Delivered ,3/4/21,3.8,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",0.0,,GR - promo - 6pk,100.0,0.01,1.0
Mynt Downtown,0.0,Existing,3/3/21,0.0, Delivered ,3/10/21,1.48,"{'N': '6.3', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",0.0,,GR - promo - 6pk,20.0,0.01,0.2
Pisos,0.0, New ,3/9/21,18540.0, Delivered ,3/12/21,326.11,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",325.0,9.027777777777779,GR - promo - 6pk,12.0,0.01,0.12
Apothecarium,Team,New,0.0,0.0,Delivered,7/20/20,2019.24,"{'N': '12', 'R': '0.01', 'V': '0.01'}",2016.0,12.0,LL - budtender promo - 6pk,52.0,0.01,0.52
Essence Durango,Team,New,0.0,0.0,Delivered,7/21/20,1298.04,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1296.0,12.0,LL - budtender promo - 6pk,32.0,0.01,0.32
Essence Henderson,Team,New,0.0,0.0,Delivered,7/21/20,2019.48,"{'N': '12', 'R': '0.01', 'V': '0.01'}",2016.0,12.0,LL - budtender promo - 6pk,60.0,0.01,0.6
Essence Rainbow,Team,New,0.0,0.0,Delivered,7/21/20,1298.28,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1296.0,12.0,LL - budtender promo - 6pk,40.0,0.01,0.4
Essence Strip,Team,New,0.0,0.0,Delivered,7/21/20,1298.28,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1296.0,12.0,LL - budtender promo - 6pk,40.0,0.01,0.4
Essence Tropicana,Team,New,0.0,0.0,Delivered,7/21/20,1443.0,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1440.0,12.0,LL - budtender promo - 6pk,60.0,0.01,0.6
MedMen Paradise,Team,New,0.0,0.0,Delivered,7/22/20,4036.44,"{'N': '12', 'R': '0.01', 'V': '0.01'}",4032.0,12.0,LL - budtender promo - 6pk,36.0,0.01,0.36
MedMen Spring Valley,Team,New,0.0,0.0,Delivered,7/22/20,4035.96,"{'N': '12', 'R': '0.01', 'V': '0.01'}",4032.0,12.0,LL - budtender promo - 6pk,20.0,0.01,0.2
MedMen DTLV,Team,New,0.0,0.0,Delivered,7/24/20,4035.84,"{'N': '12', 'R': '0.01', 'V': '0.01'}",4032.0,12.0,LL - budtender promo - 6pk,16.0,0.01,0.16
Rise Carson City,Team,New,0.0,0.0,Delivered,8/5/20,1442.16,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1440.0,12.0,LL - budtender promo - 6pk,32.0,0.01,0.32
Rise Spanish Springs,Team,New,0.0,0.0,Delivered,8/5/20,1297.56,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1296.0,12.0,LL - budtender promo - 6pk,16.0,0.01,0.16
Thrive,Team,New,0.0,0.0,Delivered,8/5/20,0.03,"{'N': '12', 'R': '0.01', 'V': '0.01'}",0.0,,LL - budtender promo - 6pk,1.0,0.01,0.01
Apothecarium,Team,Existing,0.0,0.0,Delivered,8/14/20,1201.5,"{'N': '12', 'R': '0.01', 'V': '0.01'}",1200.0,12.0,LL - budtender promo - 6pk,16.0,0.01,0.16
Las Vegas ReLeaf,Tyler,New,0.0,0.0,Delivered,9/2/20,0.06,"{'N': '12', 'R': '0.01', 'V': '0.01'}",0.0,,LL - budtender promo - 6pk,2.0,0.01,0.02
Reef Dispensaries,Kimberly,New,0.0,0.0,Delivered,9/8/20,0.12,"{'N': '12', 'R': '0.01', 'V': '0.01'}",0.0,,LL - budtender promo - 6pk,4.0,0.01,0.04
ShowGrow,Tyler,New,0.0,0.0,Delivered,9/11/20,0.09,"{'N': '12', 'R': '0.01', 'V': '0.01'}",0.0,,LL - budtender promo - 6pk,3.0,0.01,0.03
